"Freq [GHz]","dB(S(WavePort1,WavePort1)) [] - split1x='25mm' split2x='10mm'","dB(S(WavePort1,WavePort1)) [] - split1x='25mm' split2x='11mm'","dB(S(WavePort1,WavePort1)) [] - split1x='25mm' split2x='12mm'","dB(S(WavePort1,WavePort1)) [] - split1x='25mm' split2x='13mm'","dB(S(WavePort1,WavePort1)) [] - split1x='25mm' split2x='14mm'","dB(S(WavePort1,WavePort1)) [] - split1x='25mm' split2x='15mm'"
6.729,-1.29112338511294,-3.04463722103119,-3.57239617460406,-3.21872638140717,-6.40081224238296,-3.59764416859334
6.73,-1.29918257088011,-3.04138656783152,-3.5695037092424,-3.21862889685888,-6.2457180137509,-3.59695604329058
6.731,-1.30734511168659,-3.03817043508751,-3.56661847433653,-3.21853267639256,-6.04731924889185,-3.59625566990965
6.732,-1.31560642726171,-3.03498847692199,-3.56374050019802,-3.21843770453018,-5.82146591750094,-3.59554312700908
6.733,-1.32396200202787,-3.03184035241985,-3.5608698163874,-3.21834396595097,-5.58243974406088,-3.5948184934847
6.734,-1.332407388575,-3.02872572553414,-3.55800645172352,-3.21825144549023,-5.34161956367153,-3.59408184855806
6.735,-1.34093821083761,-3.02564426499415,-3.5551504342929,-3.21816012813842,-5.1071733540837,-3.59333327176492
6.736,-1.34955016698138,-3.02259564421582,-3.55230179145892,-3.21806999904009,-4.88438337078371,-3.5925728429439
6.737,-1.35823903200755,-3.01957954121399,-3.54946054987088,-3.21798104349283,-4.6762389498321,-3.59180064222511
6.738,-1.36700066008361,-3.01659563851661,-3.54662673547315,-3.21789324694628,-4.48405994586602,-3.59101675001899
6.739,-1.37583098660895,-3.01364362308094,-3.54380037351406,-3.21780659500111,-4.30803518086522,-3.59022124700512
6.74,-1.3847260300249,-3.01072318621157,-3.54098148855479,-3.217721073408,-4.14763986510308,-3.58941421412124
6.741,-1.39368189337892,-3.00783402348017,-3.53817010447818,-3.21763666806667,-4.00193690777224,-3.58859573255226
6.742,-1.40269476565259,-3.00497583464723,-3.53536624449748,-3.21755336502486,-3.86978293209099,-3.58776588371945
6.743,-1.41176092286363,-3.0021483235852,-3.53256993116491,-3.21747115047732,-3.74996254619891,-3.58692474926963
6.744,-1.42087672895195,-2.99935119820363,-3.52978118638028,-3.21739001076489,-3.64127155082012,-3.58607241106459
6.745,-1.43003863646022,-2.99658417037571,-3.52700003139942,-3.21730993237343,-3.54256527578932,-3.58520895117045
6.746,-1.43924318701899,-2.99384695586649,-3.52422648684263,-3.21723090193293,-3.45278391334898,-3.58433445184724
6.747,-1.44848701164676,-2.9911392742627,-3.52146057270292,-3.2171529062165,-3.37096317775718,-3.58344899553851
6.748,-1.4577668308752,-2.98846084890399,-3.5187023083543,-3.2170759321394,-3.29623595529587,-3.58255266486107
6.749,-1.46707945470942,-2.98581140681569,-3.51595171255993,-3.21699996675807,-3.22782869829125,-3.5816455425948
6.75,-1.47642178243334,-2.98319067864305,-3.51320880348016,-3.21692499726925,-3.16505499213123,-3.5807277116726
6.751,-1.48579080227008,-2.9805983985868,-3.51047359868056,-3.21685101100895,-3.10730782785288,-3.57979925517039
6.752,-1.49518359090654,-2.97803430434013,-3.50774611513982,-3.2167779954515,-3.05405151792949,-3.57886025629727
6.753,-1.50459731289187,-2.97549813702703,-3.5050263692576,-3.21670593820872,-3.00481380485851,-3.57791079838571
6.754,-1.5140292199187,-2.97298964114185,-3.50231437686231,-3.21663482702886,-2.95917846352437,-3.57695096488192
6.755,-1.52347664999613,-2.97050856449025,-3.49961015321873,-3.21656464979573,-2.91677854220964,-3.57598083933621
6.756,-1.5329370265229,-2.96805465813124,-3.49691371303571,-3.2164953945278,-2.87729029165835,-3.57500050539363
6.757,-1.54240785726899,-2.96562767632059,-3.49422507047363,-3.21642704937723,-2.84042777533854,-3.57401004678448
6.758,-1.55188673327372,-2.96322737645531,-3.49154423915189,-3.21635960262898,-2.80593812281253,-3.57300954731514
6.759,-1.56137132766801,-2.96085351901928,-3.48887123215626,-3.21629304269991,-2.77359737256079,-3.57199909085888
6.76,-1.57085939442797,-2.95850586753012,-3.48620606204624,-3.21622735813785,-2.74320684465189,-3.57097876134677
6.761,-1.58034876706705,-2.95618418848702,-3.48354874086222,-3.21616253762073,-2.71458998338238,-3.56994864275878
6.762,-1.5898373572733,-2.95388825131972,-3.4808992801327,-3.21609856995568,-2.68758961294367,-3.56890881911488
6.763,-1.59932315349827,-2.95161782833853,-3.47825769088131,-3.21603544407809,-2.66206555373574,-3.56785937446632
6.764,-1.6088042195036,-2.94937269468535,-3.47562398363388,-3.21597314905082,-2.63789255218653,-3.56680039288701
6.765,-1.61827869287081,-2.94715262828568,-3.47299816842534,-3.21591167406325,-2.61495848227515,-3.56573195846489
6.766,-1.62774478348031,-2.94495740980166,-3.47038025480656,-3.2158510084304,-2.59316278207323,-3.56465415529361
6.767,-1.63720077196411,-2.94278682258603,-3.4677702518512,-3.21579114159208,-2.57241509334428,-3.5635670674641
6.768,-1.64664500813757,-2.94064065263694,-3.46516816816237,-3.21573206311204,-2.55263407649959,-3.56247077905642
6.769,-1.65607590941453,-2.93851868855385,-3.46257401187932,-3.21567376267709,-2.53374637698629,-3.56136537413156
6.77,-1.66549195921024,-2.93642072149414,-3.45998779068399,-3.21561623009623,-2.51568572249534,-3.56025093672351
6.771,-1.67489170533593,-2.93434654513066,-3.45740951180753,-3.21555945529979,-2.49839213325787,-3.55912755083123
6.772,-1.68427375838881,-2.93229595561019,-3.45483918203672,-3.21550342833864,-2.48181123018885,-3.55799530041097
6.773,-1.69363679014112,-2.93026875151256,-3.45227680772035,-3.21544813938326,-2.46589362778177,-3.55685426936845
6.774,-1.70297953193125,-2.92826473381077,-3.44972239477553,-3.21539357872298,-2.45059440050163,-3.55570454155131
6.775,-1.71230077306006,-2.92628370583177,-3.4471759486939,-3.21533973676508,-2.43587261300043,-3.55454620074162
6.776,-1.72159935919506,-2.92432547321806,-3.44463747454779,-3.215286604034,-2.42169090583306,-3.55337933064845
6.777,-1.73087419078514,-2.92238984389003,-3.44210697699632,-3.21523417117047,-2.40801512950649,-3.55220401490059
6.778,-1.740124221488,-2.9204766280091,-3.43958446029145,-3.21518242893077,-2.39481402068588,-3.55102033703938
6.779,-1.74934845661248,-2.91858563794145,-3.4370699282839,-3.2151313681858,-2.38205891522715,-3.54982838051157
6.78,-1.75854595157784,-2.91671668822259,-3.43456338442908,-3.21508097992034,-2.36972349343001,-3.5486282286624
6.781,-1.76771581039152,-2.91486959552255,-3.43206483179288,-3.21503125523223,-2.35778355352731,-3.54741996472869
6.782,-1.77685718414718,-2.91304417861175,-3.42957427305752,-3.21498218533153,-2.34621680995781,-3.54620367183204
6.783,-1.7859692695442,-2.91124025832758,-3.42709171052713,-3.21493376153976,-2.33500271342684,-3.54497943297221
6.784,-1.79505130743026,-2.90945765754151,-3.42461714613349,-3.21488597528909,-2.32412229015167,-3.54374733102046
6.785,-1.80410258136769,-2.90769620112698,-3.42215058144154,-3.21483881812149,-2.31355799802641,-3.54250744871315
6.786,-1.81312241622492,-2.90595571592779,-3.41969201765494,-3.21479228168806,-2.30329359773157,-3.54125986864536
6.787,-1.82211017679361,-2.90423603072717,-3.41724145562147,-3.2147463577481,-2.29331403706505,-3.54000467326455
6.788,-1.83106526643252,-2.90253697621737,-3.41479889583845,-3.21470103816845,-2.28360534698709,-3.53874194486447
6.789,-1.83998712573833,-2.90085838496988,-3.41236433845806,-3.21465631492262,-2.2741545480603,-3.53747176557905
6.79,-1.84887523124422,-2.89920009140622,-3.4099377832926,-3.2146121800901,-2.26494956612733,-3.53619421737642
6.791,-1.85772909414658,-2.89756193176925,-3.40751922981968,-3.21456862585551,-2.25597915620993,-3.53490938205305
6.792,-1.86654825906007,-2.89594374409501,-3.40510867718739,-3.21452564450789,-2.24723283373582,-3.53361734122799
6.793,-1.87533230280128,-2.89434536818517,-3.40270612421938,-3.21448322843989,-2.23870081230567,-3.53231817633714
6.794,-1.88408083320126,-2.89276664557991,-3.40031156941987,-3.21444137014708,-2.23037394730587,-3.53101196862773
6.795,-1.89279348794683,-2.89120741953132,-3.39792501097863,-3.21440006222713,-2.22224368475319,-3.52969879915282
6.796,-1.90146993345098,-2.8896675349774,-3.39554644677589,-3.21435929737906,-2.21430201482849,-3.52837874876587
6.797,-1.91010986375177,-2.88814683851637,-3.3931758743872,-3.21431906840255,-2.20654142961871,-3.52705189811553
6.798,-1.91871299944033,-2.88664517838161,-3.39081329108822,-3.21427936819715,-2.19895488463991,-3.5257183276404
6.799,-1.92727908661724,-2.88516240441697,-3.38845869385944,-3.21424018976153,-2.19153576376269,-3.52437811756391
6.8,-1.93580789587731,-2.88369836805262,-3.38611207939091,-3.21420152619281,-2.18427784720249,-3.52303134788937
6.801,-1.94429922132253,-2.88225292228126,-3.38377344408681,-3.21416337068572,-2.17717528227436,-3.52167809839502
6.802,-1.95275287960288,-2.88082592163483,-3.3814427840701,-3.21412571653199,-2.17022255664414,-3.52031844862923
6.803,-1.96116870898459,-2.87941722216162,-3.37912009518696,-3.21408855711954,-2.16341447383694,-3.51895247790578
6.804,-1.96954656844577,-2.87802668140379,-3.37680537301131,-3.21405188593179,-2.15674613078852,-3.51758026529923
6.805,-1.97788633679851,-2.87665415837537,-3.37449861284921,-3.21401569654696,-2.15021289724852,-3.51620188964035
6.806,-1.98618791183772,-2.87529951354054,-3.37219980974321,-3.2139799826373,-2.143810396863,-3.51481742951172
6.807,-1.99445120951572,-2.8739626087924,-3.36990895847666,-3.21394473796844,-2.13753448978289,-3.51342696324334
6.808,-2.00267616314237,-2.87264330743215,-3.36762605357799,-3.21390995639864,-2.13138125665931,-3.51203056890836
6.809,-2.01086272261037,-2.87134147414851,-3.36535108932489,-3.21387563187814,-2.12534698390134,-3.51062832431893
6.81,-2.01901085364507,-2.87005697499769,-3.36308405974846,-3.21384175844837,-2.11942815008392,-3.50922030702207
6.811,-2.02712053707826,-2.86878967738353,-3.36082495863735,-3.21380833024137,-2.11362141340489,-3.50780659429571
6.812,-2.03519176814582,-2.86753945003824,-3.35857377954174,-3.21377534147898,-2.10792360009949,-3.50638726314474
6.813,-2.04322455580821,-2.86630616300317,-3.35633051577747,-3.21374278647224,-2.10233169373017,-3.50496239029721
6.814,-2.05121892209368,-2.86508968761027,-3.35409516042985,-3.21371065962065,-2.09684282527674,-3.50353205220054
6.815,-2.05917490146344,-2.86388989646359,-3.35186770635767,-3.21367895541154,-2.09145426395949,-3.50209632501793
6.816,-2.06709254019852,-2.86270666342129,-3.34964814619703,-3.21364766841931,-2.0861634087339,-3.50065528462473
6.817,-2.07497189580752,-2.8615398635779,-3.34743647236512,-3.21361679330484,-2.08096778040137,-3.49920900660498
6.818,-2.08281303645491,-2.86038937324691,-3.34523267706406,-3.21358632481477,-2.07586501428552,-3.49775756624799
6.819,-2.09061604040929,-2.85925506994367,-3.34303675228454,-3.21355625778086,-2.07085285342821,-3.49630103854504
6.82,-2.09838099551119,-2.85813683236859,-3.34084868980952,-3.21352658711926,-2.06592914226332,-3.49483949818607
6.821,-2.10610799865978,-2.85703454039059,-3.33866848121788,-3.21349730782995,-2.06109182073053,-3.49337301955662
6.822,-2.11379715531789,-2.85594807503099,-3.33649611788797,-3.21346841499598,-2.05633891879429,-3.49190167673466
6.823,-2.12144857903526,-2.85487731844748,-3.33433159100119,-3.21343990378291,-2.05166855133629,-3.49042554348765
6.824,-2.12906239098894,-2.85382215391854,-3.3321748915454,-3.21341176943806,-2.04707891339264,-3.48894469326958
6.825,-2.13663871954078,-2.85278246582802,-3.33002601031847,-3.21338400728995,-2.04256827570936,-3.48745919921811
6.826,-2.14417769981131,-2.85175813965007,-3.32788493793161,-3.21335661274757,-2.03813498059195,-3.48596913415185
6.827,-2.15167947326964,-2.8507490619343,-3.32575166481277,-3.21332958129983,-2.033777438027,-3.48447457056766
6.828,-2.15914418733889,-2.84975512029113,-3.32362618120996,-3.21330290851485,-2.02949412205541,-3.48297558063797
6.829,-2.16657199501651,-2.84877620337759,-3.32150847719449,-3.21327659003934,-2.02528356737897,-3.48147223620832
6.83,-2.17396305450926,-2.84781220088311,-3.31939854266427,-3.21325062159801,-2.02114436618287,-3.47996460879487
6.831,-2.18131752888245,-2.84686300351574,-3.31729636734693,-3.21322499899286,-2.01707516515865,-3.47845276958195
6.832,-2.18863558572264,-2.84592850298859,-3.31520194080306,-3.21319971810263,-2.01307466271325,-3.47693678941984
6.833,-2.19591739681371,-2.84500859200639,-3.31311525242925,-3.21317477488215,-2.00914160635079,-3.47541673882242
6.834,-2.20316313782578,-2.84410316425239,-3.31103629146121,-3.21315016536172,-2.00527479021487,-3.47389268796507
6.835,-2.21037298801653,-2.84321211437548,-3.30896504697677,-3.21312588564646,-2.00147305278035,-3.47236470668249
6.836,-2.21754712994456,-2.84233533797747,-3.3069015078989,-3.21310193191576,-1.9977352746839,-3.47083286446675
6.837,-2.2246857491943,-2.84147273160062,-3.30484566299868,-3.21307830042262,-1.9940603766842,-3.46929723046524
6.838,-2.23178903411228,-2.84062419271541,-3.30279750089819,-3.21305498749309,-1.99044731774259,-3.4677578734788
6.839,-2.23885717555414,-2.83978961970846,-3.3007570100734,-3.2130319895256,-1.98689509321615,-3.46621486195991
6.84,-2.24589036664228,-2.83896891187072,-3.29872417885702,-3.2130093029904,-1.98340273315582,-3.46466826401087
6.841,-2.25288880253353,-2.8381619693858,-3.29669899544131,-3.212986924429,-1.97996930070228,-3.46311814738215
6.842,-2.25985268019671,-2.83736869331853,-3.29468144788083,-3.21296485045349,-1.97659389057344,-3.46156457947072
6.843,-2.26678219819951,-2.83658898560375,-3.29267152409522,-3.21294307774601,-1.97327562763739,-3.46000762731849
6.844,-2.27367755650477,-2.83582274903517,-3.29066921187182,-3.21292160305813,-1.97001366556524,-3.45844735761079
6.845,-2.28053895627526,-2.83506988725458,-3.28867449886841,-3.2129004232103,-1.96680718555887,-3.45688383667495
6.846,-2.28736659968718,-2.8343303047411,-3.28668737261581,-3.21287953509123,-1.96365539514869,-3.45531713047888
6.847,-2.29416068975178,-2.83360390680068,-3.28470782052047,-3.21285893565733,-1.96055752705693,-3.45374730462977
6.848,-2.30092143014482,-2.83289059955581,-3.28273582986703,-3.21283862193214,-1.9575128381226,-3.45217442437281
6.849,-2.30764902504385,-2.83219028993526,-3.28077138782081,-3.21281859100573,-1.95452060828394,-3.45059855459002
6.85,-2.31434367897266,-2.83150288566417,-3.27881448143041,-3.21279884003415,-1.95158013961507,-3.44901975979904
6.851,-2.32100559665282,-2.83082829525422,-3.27686509763003,-3.21277936623884,-1.94869075541344,-3.44743810415213
6.852,-2.32763498286218,-2.83016642799391,-3.274923223242,-3.21276016690615,-1.94585179933496,-3.44585365143506
6.853,-2.33423204229977,-2.82951719393909,-3.27298884497911,-3.21274123938663,-1.94306263457395,-3.44426646506618
6.854,-2.34079697945713,-2.82888050390362,-3.27106194944701,-3.21272258109458,-1.94032264308525,-3.4426766080955
6.855,-2.3473299984957,-2.82825626945016,-3.26914252314654,-3.21270418950749,-1.93763122484603,-3.44108414320381
6.856,-2.35383130313008,-2.82764440288113,-3.26723055247598,-3.21268606216547,-1.93498779715484,-3.43948913270189
6.857,-2.36030109651692,-2.82704481722985,-3.26532602373338,-3.21266819667065,-1.9323917939658,-3.43789163852975
6.858,-2.36673958114918,-2.82645742625174,-3.26342892311876,-3.2126505906867,-1.92984266525595,-3.4362917222559
6.859,-2.37314695875574,-2.82588214441579,-3.26153923673633,-3.21263324193828,-1.92733987642375,-3.43468944507678
6.86,-2.37952343020595,-2.82531888689597,-3.25965695059664,-3.21261614821045,-1.92488290771693,-3.43308486781604
6.861,-2.38586919541896,-2.82476756956308,-3.25778205061878,-3.2125993073482,-1.92247125368823,-3.43147805092411
6.862,-2.39218445327772,-2.82422810897642,-3.25591452263244,-3.21258271725585,-1.9201044226772,-3.42986905447762
6.863,-2.39846940154751,-2.82370042237581,-3.25405435238005,-3.21256637589655,-1.91778193631678,-3.42825793817901
6.864,-2.40472423679867,-2.8231844276736,-3.25220152551878,-3.21255028129176,-1.91550332906318,-3.42664476135606
6.865,-2.41094915433341,-2.82268004344697,-3.25035602762264,-3.21253443152069,-1.91326814774794,-3.42502958296162
6.866,-2.41714434811667,-2.82218718893017,-3.24851784418443,-3.21251882471981,-1.91107595115072,-3.42341246157323
6.867,-2.42331001071071,-2.821705784007,-3.24668696061776,-3.2125034590823,-1.90892630959194,-3.4217934553929
6.868,-2.42944633321335,-2.82123574920343,-3.24486336225895,-3.21248833285755,-1.90681880454402,-3.4201726222469
6.869,-2.43555350519967,-2.8207770056802,-3.243047034369,-3.21247344435063,-1.90475302826035,-3.41855001958555
6.87,-2.44163171466712,-2.82032947522574,-3.24123796213544,-3.21245879192182,-1.90272858342098,-3.41692570448314
6.871,-2.44768114798382,-2.819893080249,-3.23943613067425,-3.21244437398601,-1.90074508279414,-3.4152997336378
6.872,-2.45370198983989,-2.81946774377254,-3.23764152503166,-3.21243018901228,-1.89880214891289,-3.41367216337154
6.873,-2.45969442320181,-2.81905338942569,-3.23585413018599,-3.21241623552336,-1.89689941376593,-3.41204304963015
6.874,-2.46565862926961,-2.81864994143774,-3.23407393104942,-3.21240251209515,-1.89503651850199,-3.41041244798331
6.875,-2.47159478743665,-2.8182573246314,-3.23230091246981,-3.21238901735612,-1.89321311314703,-3.40878041362466
6.876,-2.47750307525221,-2.81787546441618,-3.23053505923234,-3.21237574998701,-1.89142885633362,-3.40714700137192
6.877,-2.48338366838636,-2.81750428678202,-3.22877635606136,-3.21236270872014,-1.88968341504194,-3.40551226566706
6.878,-2.48923674059736,-2.81714371829294,-3.22702478762198,-3.21234989233903,-1.8879764643517,-3.40387626057649
6.879,-2.49506246370127,-2.81679368608081,-3.22528033852177,-3.21233729967788,-1.88630768720459,-3.40223903979131
6.88,-2.50086100754375,-2.81645411783925,-3.22354299331241,-3.21232492962105,-1.88467677417658,-3.40060065662757
6.881,-2.50663253997399,-2.81612494181753,-3.22181273649133,-3.21231278110267,-1.88308342325974,-3.39896116402663
6.882,-2.51237722682059,-2.81580608681472,-3.22008955250326,-3.21230085310606,-1.88152733965303,-3.39732061455544
6.883,-2.51809523186939,-2.81549748217376,-3.21837342574188,-3.2122891446633,-1.88000823556163,-3.395679060407
6.884,-2.52378671684308,-2.81519905777574,-3.21666434055127,-3.21227765485477,-1.87852583000446,-3.39403655340071
6.885,-2.52945184138261,-2.81491074403424,-3.21496228122756,-3.21226638280861,-1.87707984862943,-3.39239314498287
