"Freq [GHz]","dB(S(WavePort1,WavePort1)) [] - split1x='16mm' split2x='15mm'","dB(S(WavePort1,WavePort1)) [] - split1x='17mm' split2x='15mm'","dB(S(WavePort1,WavePort1)) [] - split1x='18mm' split2x='15mm'","dB(S(WavePort1,WavePort1)) [] - split1x='19mm' split2x='15mm'","dB(S(WavePort1,WavePort1)) [] - split1x='20mm' split2x='15mm'","dB(S(WavePort1,WavePort1)) [] - split1x='21mm' split2x='15mm'","dB(S(WavePort1,WavePort1)) [] - split1x='22mm' split2x='15mm'","dB(S(WavePort1,WavePort1)) [] - split1x='23mm' split2x='15mm'","dB(S(WavePort1,WavePort1)) [] - split1x='24mm' split2x='15mm'","dB(S(WavePort1,WavePort1)) [] - split1x='25mm' split2x='15mm'"
4.94,-1.83553927674336,-1.41330831377812,-1.43672073699531,-1.50217803187314,-1.63734738952137,-1.74530227760956,-1.89677548847918,-2.28646103984302,-3.20266648950623,-5.09558458391394
4.941,-1.83617558899876,-1.40955639360563,-1.4323463629558,-1.49606742795838,-1.62843245552833,-1.73880156089473,-1.88692534085188,-2.27311951819353,-3.18198203502402,-5.06244129341384
4.942,-1.83692834153954,-1.40587883579892,-1.42805040659648,-1.49005011931264,-1.61964653397,-1.73238218364733,-1.87716526147947,-2.25993225011713,-3.16151843698347,-5.02969013372924
4.943,-1.83779687612075,-1.40227524312853,-1.42383234148108,-1.48412527302459,-1.6109886093938,-1.72604339246287,-1.86749526746297,-2.24689744923158,-3.14127276642823,-4.99732567222651
4.944,-1.83878051393625,-1.39874522999611,-1.41969165557129,-1.47829207535018,-1.60245767866691,-1.71978444476369,-1.85791536476333,-2.23401335456209,-3.12124214819386,-4.96534256527526
4.945,-1.83987855367968,-1.39528842233374,-1.41562785107391,-1.47254973143546,-1.59405275092965,-1.71360460869155,-1.84842554825637,-2.22127823026075,-3.10142376031311,-4.93373555694788
4.946,-1.84109026956235,-1.39190445750621,-1.41164044429218,-1.46689746504428,-1.58577284754401,-1.70750316300106,-1.83902580181231,-2.20869036532608,-3.08181483340255,-4.90249947772639
4.947,-1.84241490928945,-1.38859298421593,-1.40772896548114,-1.46133451829108,-1.57761700203739,-1.70147939695422,-1.82971609839782,-2.19624807332252,-3.06241265003139,-4.87162924321744
4.948,-1.84385169199616,-1.38535366241053,-1.40389295870706,-1.45586015137854,-1.56958426004227,-1.69553261021582,-1.8204964001991,-2.1839496921005,-3.04321454407556,-4.84111985287641
4.949,-1.84539980614572,-1.38218616319321,-1.40013198171073,-1.45047364234015,-1.56167367923181,-1.68966211274974,-1.81136665876401,-2.1717935835169,-3.02421790005799,-4.81096638874093
4.95,-1.84705840739143,-1.37909016873556,-1.39644560577479,-1.4451742867877,-1.55388432925201,-1.68386722471653,-1.80232681516187,-2.15977813315634,-3.00542015247708,-4.78116401417471
4.951,-1.84882661640536,-1.37606537219305,-1.39283341559475,-1.43996139766354,-1.54621529165044,-1.67814727637179,-1.79337680015937,-2.14790175005337,-2.98681878512495,-4.75170797262243
4.952,-1.85070351667666,-1.37311147762301,-1.38929500915387,-1.4348343049977,-1.53866565980204,-1.67250160796574,-1.78451653441101,-2.13616286641571,-2.96841133039693,-4.72259358637518
4.953,-1.85268815228266,-1.3702281999051,-1.3858299976017,-1.4297923556697,-1.53123453883217,-1.66692956964381,-1.7757459286628,-2.12455993734868,-2.95019536859342,-4.69381625534815
4.954,-1.85477952563668,-1.36741526466418,-1.38243800513631,-1.42483491317511,-1.52392104553714,-1.6614305213484,-1.76706488396792,-2.11309144058107,-2.93216852721586,-4.66537145586938
4.955,-1.85697659521636,-1.36467240819565,-1.37911866889012,-1.41996135739675,-1.5167243083025,-1.65600383272174,-1.75847329191307,-2.10175587619243,-2.91432848025768,-4.63725473948156
4.956,-1.85927827327759,-1.36199937739309,-1.37587163881916,-1.41517108438046,-1.50964346701924,-1.65064888300977,-1.74997103485421,-2.09055176634198,-2.89667294749135,-4.60946173175468
4.957,-1.86168342355853,-1.3593959296782,-1.37269657759598,-1.41046350611548,-1.50267767299819,-1.64536506096742,-1.7415579861608,-2.07947765499925,-2.87919969375277,-4.58198813111207
4.958,-1.86419085897973,-1.35686183293308,-1.36959316050587,-1.40583805031932,-1.49582608888285,-1.64015176476484,-1.73323401046748,-2.06853210767669,-2.86190652822416,-4.55482970766855
4.959,-1.8667993393462,-1.35439686543467,-1.36656107534639,-1.401294160227,-1.48908788856051,-1.63500840189486,-1.72499896393175,-2.05771371116387,-2.84479130371553,-4.52798230207985
4.96,-1.86950756905806,-1.35200081579136,-1.36360002233036,-1.39683129438476,-1.48246225707233,-1.62993438908166,-1.71685269449746,-2.04702107326402,-2.82785191594663,-4.50144182440554
4.961,-1.87231419483694,-1.34967348288181,-1.36070971399194,-1.39244892644803,-1.47594839052216,-1.62492915219072,-1.70879504216268,-2.03645282253257,-2.81108630282956,-4.47520425298317
4.962,-1.8752178034758,-1.34741467579577,-1.357889875096,-1.38814654498369,-1.46954549598434,-1.61999212613976,-1.70082583925126,-2.02600760801776,-2.79449244375283,-4.44926563331444
4.963,-1.87821691962057,-1.34522421377702,-1.35514024255055,-1.38392365327656,-1.46325279141065,-1.61512275481114,-1.69294491068746,-2.01568409900366,-2.77806835886774,-4.42362207696294
4.964,-1.88131000359239,-1.34310192616826,-1.35246056532237,-1.37977976913999,-1.45706950553665,-1.61032049096529,-1.68515207427275,-2.00548098475536,-2.76181210837755,-4.39826976046336
4.965,-1.88449544925999,-1.34104765235797,-1.34985060435544,-1.37571442473051,-1.45099487778723,-1.60558479615552,-1.67744714096421,-1.99539697426667,-2.74572179183009,-4.3732049242413
4.966,-1.8877715819723,-1.33906124172919,-1.34731013249256,-1.37172716636653,-1.44502815818174,-1.60091514064396,-1.66982991515396,-1.98543079601014,-2.72979554741423,-4.34842387154413
4.967,-1.89113665656201,-1.33714255361009,-1.34483893439975,-1.36781755435105,-1.43916860723879,-1.5963110033188,-1.66230019494887,-1.97558119768952,-2.71403155126095,-4.32392296738156
4.968,-1.89458885543137,-1.33529145722649,-1.34243680649353,-1.36398516279808,-1.43341549588067,-1.59177187161273,-1.65485777245018,-1.96584694599493,-2.69842801674927,-4.29969863747607
4.969,-1.89812628673223,-1.33350783165592,-1.34010355687097,-1.36022957946304,-1.42776810533756,-1.58729724142267,-1.64750243403245,-1.95622682636035,-2.68298319381733,-4.27574736722255
4.97,-1.9017469826526,-1.33179156578362,-1.33783900524249,-1.35655040557687,-1.42222572705167,-1.58288661703074,-1.64023396062136,-1.94671964272382,-2.66769536827937,-4.25206570065608
4.971,-1.90544889782311,-1.33014255826003,-1.3356429828674,-1.3529472556838,-1.41678766258139,-1.57853951102648,-1.63305212797022,-1.93732421729039,-2.65256286114878,-4.22865023942835
4.972,-1.90922990785678,-1.32856071745995,-1.33351533249191,-1.34941975748273,-1.41145322350526,-1.5742554442303,-1.62595670693423,-1.92803939029742,-2.63758402796718,-4.20549764179041
4.973,-1.91308780803629,-1.32704596144327,-1.33145590828987,-1.34596755167223,-1.40622173132631,-1.57003394561825,-1.61894746374268,-1.91886401978284,-2.62275725814047,-4.18260462158262
4.974,-1.91702031216337,-1.32559821791709,-1.32946457580587,-1.34259029179897,-1.40109251737632,-1.56587455224801,-1.61202416026858,-1.90979698135594,-2.60808097428158,-4.15996794722988
4.975,-1.92102505158546,-1.32421742419945,-1.32754121190088,-1.33928764410959,-1.3960649227205,-1.5617768091861,-1.60518655429535,-1.90083716797098,-2.59355363156042,-4.13758444074205
4.976,-1.92509957441486,-1.32290352718427,-1.32568570470029,-1.33605928740588,-1.3911382980623,-1.55774026943649,-1.59843439978042,-1.89198348970344,-2.57917371706111,-4.11545097671787
4.977,-1.92924134495639,-1.32165648330769,-1.32389795354411,-1.33290491290339,-1.38631200364857,-1.55376449387027,-1.59176744711535,-1.88323487352911,-2.56493974914667,-4.0935644813524
4.978,-1.93344774335942,-1.3204762585157,-1.3221778689397,-1.329824224093,-1.38158540917519,-1.54984905115673,-1.58518544338261,-1.87459026310585,-2.55085027683151,-4.07192193144598
4.979,-1.93771606551053,-1.31936282823293,-1.32052537251642,-1.32681693660594,-1.37695789369295,-1.54599351769566,-1.57868813260827,-1.86604861855814,-2.53690387916149,-4.05052035341441
4.98,-1.94204352318299,-1.31831617733254,-1.31894039698266,-1.32388277808165,-1.37242884551397,-1.54219747755089,-1.57227525601098,-1.85760891626439,-2.52309916460206,-4.02935682229844
4.981,-1.94642724445954,-1.31733630010727,-1.31742288608478,-1.32102148803879,-1.36799766211863,-1.53846052238511,-1.56594655224677,-1.84927014864705,-2.50943477043442,-4.00842846077239
4.982,-1.95086427444439,-1.31642320024143,-1.31597279456815,-1.31823281774916,-1.3636637500629,-1.53478225139589,-1.55970175764966,-1.84103132396545,-2.49590936215968,-3.9877324381492
4.983,-1.95535157628056,-1.31557689078381,-1.31459008814012,-1.31551653011448,-1.35942652488634,-1.53116227125305,-1.55354060646792,-1.83289146611137,-2.4825216329112,-3.96726596938217
4.984,-1.95988603248803,-1.31479739412151,-1.31327474343485,-1.31287239954599,-1.35528541102059,-1.52760019603721,-1.54746283109595,-1.82484961440753,-2.4692703028753,-3.94702631406022
4.985,-1.96446444663789,-1.31408474195456,-1.31202674797995,-1.31030021184685,-1.35123984169847,-1.52409564717953,-1.54146816230165,-1.81690482340858,-2.45615411872004,-3.92701077539678
4.986,-1.96908354537686,-1.31343897527113,-1.3108461001649,-1.30779976409712,-1.34728925886368,-1.52064825340288,-1.53555632944921,-1.80905616270506,-2.44317185303233,-3.90721669920929
4.987,-1.97373998081593,-1.31286014432357,-1.3097328092111,-1.30537086454145,-1.34343311308119,-1.51725765066408,-1.5297270607174,-1.80130271673007,-2.43032230376358,-3.88764147288902
4.988,-1.97843033329587,-1.31234830860483,-1.30868689514357,-1.30301333247919,-1.33967086344817,-1.51392348209744,-1.52398008331308,-1.79364358456854,-2.41760429368328,-3.86828252435755
4.989,-1.98315111454126,-1.31190353682545,-1.30770838876406,-1.30072699815709,-1.33600197750569,-1.51064539795956,-1.51831512368017,-1.78607787976934,-2.40501666984121,-3.84913732101031
4.99,-1.98789877121339,-1.31152590689093,-1.30679733162578,-1.29851170266436,-1.33242593115105,-1.50742305557535,-1.51273190770394,-1.77860473016014,-2.39255830303787,-3.83020336864312
4.991,-1.99266968887109,-1.3112155058793,-1.30595377600934,-1.29636729783004,-1.32894220855078,-1.50425611928524,-1.50723016091057,-1.77122327766476,-2.38022808730302,-3.81147821036099
4.992,-1.99746019634668,-1.31097243001903,-1.30517778490007,-1.29429364612264,-1.32555030205435,-1.5011442603937,-1.50180960866211,-1.76393267812345,-2.36802493938276,-3.79295942546643
4.993,-2.00226657054275,-1.31079678466698,-1.30446943196652,-1.29229062055205,-1.3222497121086,-1.49808715711893,-1.49646997634677,-1.75673210111572,-2.35594779823457,-3.77464462832508
4.994,-2.00708504165326,-1.31068868428628,-1.30382880154004,-1.29035810457348,-1.3190399471728,-1.49508449454377,-1.49121098956461,-1.74962072978574,-2.34399562453068,-3.75653146720623
4.995,-2.01191179881049,-1.3106482524243,-1.30325598859552,-1.28849599199354,-1.31592052363458,-1.49213596456784,-1.48603237430863,-1.74259776067055,-2.33216740016947,-3.738617623096
4.996,-2.01674299615693,-1.31067562169023,-1.30275109873287,-1.28670418687825,-1.31289096572635,-1.48924126586094,-1.48093385714135,-1.73566240353074,-2.32046212779496,-3.72090080848009
4.997,-2.02157475933893,-1.31077093373249,-1.30231424815957,-1.28498260346305,-1.30995080544269,-1.48640010381761,-1.47591516536678,-1.72881388118383,-2.30887883032441,-3.70337876609371
4.998,-2.02640319241615,-1.31093433921562,-1.30194556367381,-1.28333116606456,-1.30709958245819,-1.48361219051287,-1.47097602719816,-1.72205142934015,-2.29741655048365,-3.68604926763616
4.999,-2.03122438517821,-1.31116599779667,-1.30164518264834,-1.28174980899423,-1.30433684404625,-1.48087724465924,-1.46611617192105,-1.71537429644129,-2.28607435035046,-3.66891011244618
5,-2.03603442085705,-1.31146607810095,-1.30141325301493,-1.28023847647362,-1.30166214499842,-1.47819499156496,-1.46133533005224,-1.70878174350117,-2.27485131090572,-3.65195912613627
5.001,-2.04082938422062,-1.31183475769693,-1.30124993324915,-1.27879712255138,-1.29907504754452,-1.47556516309336,-1.4566332334944,-1.70227304394949,-2.26374653159221,-3.63519415918165
5.002,-2.04560537003032,-1.31227222307027,-1.30115539235564,-1.27742571102175,-1.29657512127346,-1.47298749762344,-1.45200961568641,-1.69584748347785,-2.25275912988111,-3.61861308546192
5.003,-2.05035849184164,-1.31277866959673,-1.30112980985344,-1.27612421534461,-1.2941619430548,-1.47046174001164,-1.44746421174974,-1.68950435988817,-2.24188824084621,-3.60221380075096
5.004,-2.05508489112439,-1.31335430151397,-1.30117337576159,-1.27489261856691,-1.29183509696088,-1.46798764155495,-1.44299675863058,-1.68324298294367,-2.23113301674521,-3.58599422115242
5.005,-2.05978074667551,-1.31399933189187,-1.30128629058459,-1.27373091324548,-1.28959417418979,-1.46556495995486,-1.43860699523814,-1.67706267422225,-2.22049262660885,-3.56995228147723
5.006,-2.06444228429446,-1.31471398260148,-1.30146876529779,-1.27263910137114,-1.28743877298893,-1.46319345928283,-1.43429466257897,-1.6709627669723,-2.20996625583713,-3.55408593355978
5.007,-2.06906578668834,-1.31549848428225,-1.30172102133249,-1.27161719429394,-1.28536849857927,-1.46087290994688,-1.43005950388747,-1.66494260597087,-2.19955310580271,-3.53839314450916
5.008,-2.07364760357041,-1.31635307630738,-1.30204329056063,-1.27066521264966,-1.28338296308024,-1.4586030886592,-1.42590126475274,-1.65900154738419,-2.18925239346159,-3.52287189489199
5.009,-2.07818416191334,-1.31727800674732,-1.30243581527897,-1.2697831862872,-1.28148178543537,-1.45638377840506,-1.42181969324165,-1.65313895863061,-2.17906335097073,-3.50752017684393
5.01,-2.08267197631542,-1.31827353233093,-1.30289884819251,-1.26897115419713,-1.27966459133842,-1.45421476841291,-1.4178145400184,-1.64735421824575,-2.16898522531258,-3.49233599210597
5.011,-2.08710765943569,-1.31933991840439,-1.30343265239717,-1.26822916444098,-1.27793101316029,-1.45209585412565,-1.41388555846065,-1.64164671574998,-2.15901727792657,-3.47731734998253
5.012,-2.0914879324514,-1.32047743888757,-1.30403750136141,-1.26755727408146,-1.27628068987647,-1.45002683717292,-1.41003250477214,-1.63601585151827,-2.14915878434726,-3.4624622652187
5.013,-2.09580963548951,-1.32168637622756,-1.30471367890669,-1.26695554911342,-1.27471326699513,-1.44800752534478,-1.4062551380921,-1.63046103665211,-2.13940903384922,-3.4477687557931
5.014,-2.10006973798175,-1.32296702134935,-1.30546147918665,-1.26642406439539,-1.27322839648577,-1.44603773256644,-1.40255322060135,-1.62498169285379,-2.12976732909842,-3.43323484062465
5.015,-2.10426534889179,-1.32431967360332,-1.3062812066648,-1.26596290358181,-1.27182573670851,-1.44411727887413,-1.39892651762529,-1.61957725230282,-2.12023298581014,-3.41885853719042
5.016,-2.10839372676146,-1.3257446407093,-1.30717317609043,-1.2655721590557,-1.27050495234388,-1.44224599039217,-1.3953747977339,-1.61424715753458,-2.11080533241325,-3.40463785905316
5.017,-2.11245228952292,-1.32724223869706,-1.30813771247284,-1.26525193186177,-1.26926571432324,-1.44042369931126,-1.39189783283864,-1.60899086132102,-2.10148370972075,-3.39057081329726
5.018,-2.11643862402248,-1.32881279184296,-1.30917515105331,-1.26500233163986,-1.26810769975969,-1.43865024386784,-1.38849539828656,-1.60380782655358,-2.09226747060651,-3.37665539787241
5.019,-2.12035049520278,-1.33045663260247,-1.31028583727496,-1.26482347655861,-1.26703059187951,-1.43692546832455,-1.38516727295157,-1.59869752612823,-2.08315597968813,-3.3628895988452
5.02,-2.12418585488983,-1.33217410153833,-1.31147012675009,-1.26471549324933,-1.26603407995412,-1.43524922295206,-1.38191323932306,-1.59365944283247,-2.07414861301581,-3.34927138755942
5.021,-2.12794285013276,-1.33396554724416,-1.31272838522482,-1.26467851673993,-1.26511785923254,-1.4336213640119,-1.37873308359176,-1.58869306923455,-2.06524475776706,-3.33579871770725
5.022,-2.13161983104542,-1.33583132626308,-1.31406098854083,-1.26471269038879,-1.26428163087433,-1.43204175374041,-1.37562659573321,-1.5837979075746,-2.05644381194735,-3.32246952231412
5.023,-2.13521535810071,-1.33777180300124,-1.31546832259399,-1.26481816581859,-1.26352510188293,-1.43051026033396,-1.37259356958858,-1.57897346965784,-2.04774518409637,-3.3092817106417
5.024,-2.13872820883086,-1.3397873496358,-1.31695078328952,-1.26499510284986,-1.26284798503957,-1.42902675793525,-1.36963380294329,-1.57421927674974,-2.03914829299999,-3.2962331650147
5.025,-2.14215738388952,-1.34187834601722,-1.31850877649362,-1.26524366943431,-1.26224999883747,-1.42759112662079,-1.36674709760319,-1.56953485947318,-2.03065256740779,-3.28332173757893
5.026,-2.14550211243462,-1.34404517956536,-1.32014271798113,-1.26556404158772,-1.26173086741653,-1.42620325238952,-1.36393325946851,-1.56491975770753,-2.02225744575601,-3.27054524699963
5.027,-2.1487618567943,-1.34628824515927,-1.32185303337903,-1.26595640332231,-1.26129032049838,-1.4248630271526,-1.3611920986058,-1.56037352048969,-2.01396237589588,-3.25790147511153
5.028,-2.15193631638202,-1.34860794502007,-1.32364015810546,-1.26642094657858,-1.26092809332183,-1.42357034872426,-1.35852342931758,-1.55589570591699,-2.00576681482727,-3.24538816353385
5.029,-2.15502543083127,-1.35100468858688,-1.32550453730411,-1.26695787115643,-1.26064392657861,-1.42232512081399,-1.35592707021015,-1.55148588105194,-1.9976702284375,-3.23300301026616
5.03,-2.15802938232414,-1.35347889238515,-1.32744662577343,-1.26756738464543,-1.26043756634951,-1.42112725301967,-1.35340284425942,-1.54714362182893,-1.98967209124528,-3.22074366628368
5.031,-2.16094859709318,-1.35603097988725,-1.32946688789056,-1.26824970235426,-1.26030876404082,-1.41997666082199,-1.35095057887485,-1.54286851296269,-1.98177188614974,-3.2086077321535
5.032,-2.16378374608042,-1.35866138136468,-1.33156579752957,-1.26900504723905,-1.26025727632101,-1.41887326558002,-1.34857010596166,-1.53866014785858,-1.9739691041843,-3.19659275469605
5.033,-2.16653574474223,-1.3613705337318,-1.33374383797363,-1.2698336498307,-1.26028286505775,-1.41781699452781,-1.34626126198126,-1.53451812852464,-1.96626324427556,-3.18469622372003
5.034,-2.16920575199411,-1.36415888038036,-1.33600150182093,-1.27073574816081,-1.26038529725515,-1.41680778077227,-1.34402388801008,-1.5304420654855,-1.95865381300681,-3.17291556886179
5.035,-2.17179516829397,-1.36702687100469,-1.33833929088374,-1.2717115876864,-1.26056434499119,-1.41584556329216,-1.3418578297968,-1.52643157769795,-1.95114032438643,-3.16124815656471
5.036,-2.17430563286784,-1.36997496141681,-1.34075771608046,-1.27276142121308,-1.2608197853555,-1.41493028693825,-1.33976293781806,-1.52248629246823,-1.94372229962082,-3.14969128723711
5.037,-2.17673902008682,-1.37300361335133,-1.34325729732016,-1.27388550881657,-1.2611514003871,-1.41406190243459,-1.33773906733266,-1.51860584537112,-1.93639926689185,-3.13824219263184
5.038,-2.17909743500855,-1.37611329425934,-1.34583856337919,-1.27508411776264,-1.26155897701257,-1.41324036638095,-1.3357860784345,-1.51478988017063,-1.92917076113896,-3.12689803349452
